sale_id,date,retailer_id,product_id,quantity,unit_price,revenue,discount_pct,channel
65857,2025-02-01,58,3,5,115.44,577.2,0,B2B
65858,2025-02-01,43,34,2,78.56,157.12,10,In-Store
65859,2025-02-01,46,19,2,342.38,684.76,10,In-Store
65860,2025-02-01,2,15,20,246.04,4920.82,15,B2B
65861,2025-02-01,49,32,27,206.46,5574.51,5,B2B
65862,2025-02-01,113,53,14,281.88,3946.32,0,In-Store
65863,2025-02-01,79,12,22,149.31,3284.84,15,In-Store
65864,2025-02-01,115,72,27,37.96,1024.97,10,Online
65865,2025-02-01,120,73,5,296.32,1481.6,0,In-Store
65866,2025-02-01,65,40,20,285.39,5707.79,5,In-Store
65867,2025-02-01,55,49,6,376.36,2258.16,0,In-Store
65868,2025-02-01,75,80,7,156.11,1092.8,10,B2B
65869,2025-02-01,32,58,10,397.94,3979.4,0,Online
65870,2025-02-01,60,59,31,187.84,5823.04,0,Online
65871,2025-02-01,17,43,7,171.86,1203.02,0,In-Store
65872,2025-02-01,71,42,13,138.18,1796.34,0,In-Store
65873,2025-02-01,108,10,10,148.15,1481.5,0,Online
65874,2025-02-01,39,30,23,153.67,3534.41,0,B2B
65875,2025-02-01,78,62,6,298.68,1792.08,0,B2B
65876,2025-02-01,93,78,28,433.52,12138.56,0,In-Store
65877,2025-02-01,17,62,2,298.68,597.36,0,In-Store
65878,2025-02-01,13,17,5,77.43,387.16,20,Online
65879,2025-02-01,37,40,29,300.41,8711.89,0,In-Store
65880,2025-02-01,107,40,36,300.41,10814.76,0,In-Store
65881,2025-02-01,51,56,11,464.37,5108.07,0,B2B
65882,2025-02-01,29,70,14,101.45,1420.3,0,In-Store
65883,2025-02-01,80,49,24,376.36,9032.64,0,In-Store
65884,2025-02-01,18,53,22,253.69,5581.22,10,B2B
65885,2025-02-01,107,34,14,87.29,1222.06,0,B2B
65886,2025-02-01,95,13,11,51.77,569.47,0,In-Store
65887,2025-02-01,56,35,22,37.64,828.04,15,In-Store
65888,2025-02-01,63,64,35,128.04,4481.51,10,B2B
65889,2025-02-01,88,56,28,371.5,10401.89,20,In-Store
65890,2025-02-01,8,75,13,405.97,5277.61,0,Online
65891,2025-02-01,34,35,32,44.28,1416.96,0,B2B
65892,2025-02-01,98,42,5,124.36,621.81,10,B2B
65893,2025-02-01,102,9,7,153.43,1074.01,0,In-Store
65894,2025-02-01,20,17,10,77.43,774.32,20,In-Store
65895,2025-02-01,101,18,23,260.27,5986.24,5,In-Store
65896,2025-02-01,72,29,1,322.93,322.93,0,In-Store
65897,2025-02-01,118,75,18,345.07,6211.34,15,Online
65898,2025-02-01,27,62,16,253.88,4062.05,15,Online
65899,2025-02-01,20,61,1,180.07,180.07,15,B2B
65900,2025-02-01,96,59,7,150.27,1051.9,20,B2B
65901,2025-02-01,75,9,9,122.74,1104.7,20,In-Store
65902,2025-02-01,35,16,18,498.72,8976.96,0,B2B
65903,2025-02-01,30,41,9,428.64,3857.76,0,In-Store
65904,2025-02-01,114,63,10,397.49,3974.9,0,In-Store
65905,2025-02-01,52,39,19,105.83,2010.67,15,In-Store
65906,2025-02-01,55,32,15,195.6,2933.95,10,In-Store
65907,2025-02-01,87,46,11,467.96,5147.56,0,In-Store
65908,2025-02-01,55,3,15,92.35,1385.28,20,In-Store
65909,2025-02-01,7,77,32,314.07,10050.24,0,In-Store
65910,2025-02-01,9,40,9,300.41,2703.69,0,Online
65911,2025-02-01,2,23,23,203.62,4683.35,20,Online
65912,2025-02-01,54,37,2,492.95,985.9,0,B2B
65913,2025-02-01,61,60,16,211.26,3380.16,0,In-Store
65914,2025-02-01,94,12,23,149.31,3434.15,15,In-Store
65915,2025-02-01,58,7,11,284.98,3134.78,0,Online
65916,2025-02-01,20,2,14,222.52,3115.28,0,In-Store
65917,2025-02-01,48,5,3,123.35,370.05,0,Online
65918,2025-02-01,12,46,23,467.96,10763.08,0,In-Store
65919,2025-02-01,102,79,11,320.84,3529.24,0,In-Store
65920,2025-02-01,36,51,22,418.09,9197.98,0,In-Store
65921,2025-02-02,23,30,16,130.62,2089.91,15,In-Store
65922,2025-02-02,113,26,1,386.31,386.31,20,B2B
65923,2025-02-02,25,44,13,70.4,915.16,15,In-Store
65924,2025-02-02,53,20,1,17.25,17.25,20,In-Store
65925,2025-02-02,39,28,1,182.28,182.28,0,In-Store
65926,2025-02-02,27,79,11,320.84,3529.24,0,In-Store
65927,2025-02-02,1,7,33,256.48,8463.91,10,Online
65928,2025-02-02,23,48,7,412.21,2885.47,0,In-Store
65929,2025-02-02,76,72,1,37.96,37.96,10,B2B
65930,2025-02-02,48,65,16,53.59,857.44,0,Online
65931,2025-02-02,86,77,28,251.26,7035.17,20,In-Store
65932,2025-02-02,101,58,19,378.04,7182.82,5,Online
65933,2025-02-02,13,36,10,253.11,2531.1,0,In-Store
65934,2025-02-02,32,65,22,53.59,1178.98,0,Online
65935,2025-02-02,102,52,16,208.87,3341.95,10,In-Store
65936,2025-02-02,87,5,14,104.85,1467.87,15,In-Store
65937,2025-02-02,102,30,6,153.67,922.02,0,In-Store
65938,2025-02-02,20,58,2,358.15,716.29,10,In-Store
65939,2025-02-02,88,68,13,204.17,2654.26,5,Online
65940,2025-02-02,70,30,15,138.3,2074.55,10,In-Store
65941,2025-02-02,48,32,22,184.73,4064.07,15,Online
65942,2025-02-02,9,19,6,380.42,2282.52,0,In-Store
65943,2025-02-02,51,73,14,266.69,3733.63,10,Online
65944,2025-02-02,111,68,10,214.92,2149.2,0,B2B
65945,2025-02-02,48,72,1,42.18,42.18,0,In-Store
65946,2025-02-02,38,58,3,397.94,1193.82,0,In-Store
65947,2025-02-02,47,60,13,211.26,2746.38,0,In-Store
65948,2025-02-02,99,9,28,145.76,4081.24,5,In-Store
65949,2025-02-02,39,78,6,411.84,2471.06,5,In-Store
65950,2025-02-02,102,48,1,350.38,350.38,15,In-Store
65951,2025-02-02,44,30,14,145.99,2043.81,5,Online
65952,2025-02-02,104,63,18,397.49,7154.82,0,In-Store
65953,2025-02-02,92,30,1,153.67,153.67,0,In-Store
65954,2025-02-02,41,11,33,137.51,4537.83,0,In-Store
65955,2025-02-02,87,62,6,298.68,1792.08,0,In-Store
65956,2025-02-02,94,79,20,304.8,6095.96,5,Online
65957,2025-02-02,110,72,6,35.85,215.12,15,In-Store
65958,2025-02-02,32,1,7,144.41,1010.87,5,In-Store
65959,2025-02-02,17,57,18,317.52,5715.31,15,In-Store
65960,2025-02-02,73,58,16,397.94,6367.04,0,In-Store
65961,2025-02-02,60,65,9,53.59,482.31,0,In-Store
65962,2025-02-02,86,46,9,467.96,4211.64,0,Online
65963,2025-02-02,99,53,1,281.88,281.88,0,B2B
65964,2025-02-02,59,65,10,53.59,535.9,0,B2B
65965,2025-02-02,50,36,1,253.11,253.11,0,In-Store
65966,2025-02-02,96,34,2,82.93,165.85,5,In-Store
65967,2025-02-02,112,53,26,253.69,6595.99,10,Online
65968,2025-02-02,10,20,3,21.56,64.68,0,In-Store
65969,2025-02-02,55,7,24,242.23,5813.59,15,B2B
65970,2025-02-02,28,58,11,397.94,4377.34,0,In-Store
65971,2025-02-02,41,58,16,397.94,6367.04,0,In-Store
65972,2025-02-02,22,46,11,467.96,5147.56,0,Online
65973,2025-02-02,60,53,19,281.88,5355.72,0,In-Store
65974,2025-02-02,112,29,18,322.93,5812.74,0,In-Store
65975,2025-02-02,29,37,10,443.65,4436.55,10,In-Store
65976,2025-02-02,108,64,11,142.27,1564.97,0,In-Store
65977,2025-02-02,23,57,10,317.52,3175.17,15,B2B
65978,2025-02-02,16,33,6,295.63,1773.79,20,In-Store
65979,2025-02-02,36,32,15,173.86,2607.96,20,In-Store
65980,2025-02-02,59,48,6,370.99,2225.93,10,In-Store
65981,2025-02-02,53,67,29,188.54,5467.62,15,B2B
65982,2025-02-02,36,8,9,53.39,480.51,0,In-Store
65983,2025-02-02,106,51,20,355.38,7107.53,15,Online
65984,2025-02-02,89,41,46,428.64,19717.44,0,Online
65985,2025-02-02,57,2,1,211.39,211.39,5,In-Store
65986,2025-02-02,44,25,9,69.39,624.47,15,In-Store
65987,2025-02-02,27,15,14,260.51,3647.2,10,Online
65988,2025-02-02,27,46,1,397.77,397.77,15,In-Store
65989,2025-02-02,13,5,18,123.35,2220.3,0,In-Store
65990,2025-02-02,58,6,9,309.79,2788.11,0,In-Store
65991,2025-02-02,16,61,3,190.66,572.0,10,In-Store
65992,2025-02-02,32,15,10,231.57,2315.68,20,In-Store
65993,2025-02-02,38,65,1,53.59,53.59,0,B2B
65994,2025-02-02,114,7,10,242.23,2422.33,15,In-Store
65995,2025-02-02,55,38,23,479.51,11028.73,0,B2B
65996,2025-02-02,76,66,1,263.42,263.42,0,In-Store
65997,2025-02-02,73,66,13,263.42,3424.46,0,In-Store
65998,2025-02-02,43,69,23,334.26,7687.98,0,In-Store
65999,2025-02-02,61,13,10,41.42,414.16,20,In-Store
66000,2025-02-02,23,32,16,184.73,2955.69,15,In-Store
66001,2025-02-02,94,23,5,254.53,1272.65,0,Online
66002,2025-02-02,88,22,29,366.71,10634.58,5,Online
66003,2025-02-02,47,14,20,178.41,3568.3,15,In-Store
66004,2025-02-02,101,31,23,337.13,7753.92,15,B2B
66005,2025-02-02,21,18,6,273.97,1643.82,0,Online
66006,2025-02-02,79,48,2,412.21,824.42,0,In-Store
66007,2025-02-02,4,50,2,324.43,648.86,0,In-Store
66008,2025-02-02,3,41,1,407.21,407.21,5,In-Store
66009,2025-02-02,73,33,9,332.59,2993.27,10,B2B
66010,2025-02-02,100,77,10,298.37,2983.66,5,In-Store
66011,2025-02-02,13,20,14,21.56,301.84,0,B2B
66012,2025-02-02,99,15,6,246.04,1476.25,15,In-Store
66013,2025-02-02,17,40,1,270.37,270.37,10,In-Store
66014,2025-02-02,25,22,5,386.01,1930.05,0,In-Store
66015,2025-02-02,39,78,2,433.52,867.04,0,Online
66016,2025-02-02,117,15,33,289.46,9552.18,0,Online
66017,2025-02-02,4,47,1,336.16,336.16,20,In-Store
66018,2025-02-02,13,66,13,263.42,3424.46,0,In-Store
66019,2025-02-02,75,53,3,253.69,761.08,10,Online
66020,2025-02-02,118,30,18,153.67,2766.06,0,In-Store
66021,2025-02-02,57,2,19,178.02,3382.3,20,In-Store
66022,2025-02-02,21,11,10,137.51,1375.1,0,In-Store
66023,2025-02-02,73,36,9,253.11,2277.99,0,B2B
66024,2025-02-02,17,19,10,361.4,3613.99,5,Online
66025,2025-02-02,27,8,7,53.39,373.73,0,In-Store
66026,2025-02-02,9,20,14,21.56,301.84,0,In-Store
66027,2025-02-02,99,6,27,309.79,8364.33,0,In-Store
66028,2025-02-02,68,18,24,219.18,5260.22,20,In-Store
66029,2025-02-02,88,48,20,329.77,6595.36,20,In-Store
66030,2025-02-02,6,59,15,187.84,2817.6,0,B2B
66031,2025-02-02,109,20,29,21.56,625.24,0,Online
66032,2025-02-02,27,5,9,123.35,1110.15,0,In-Store
66033,2025-02-02,107,74,3,332.56,997.67,5,Online
66034,2025-02-02,113,34,14,74.2,1038.75,15,B2B
66035,2025-02-02,3,25,10,81.63,816.3,0,In-Store
66036,2025-02-02,57,16,7,498.72,3491.04,0,In-Store
66037,2025-02-02,1,33,24,369.54,8868.96,0,In-Store
66038,2025-02-02,97,63,29,397.49,11527.21,0,In-Store
66039,2025-02-02,1,9,22,138.09,3037.91,10,B2B
66040,2025-02-02,69,1,7,152.01,1064.07,0,In-Store
66041,2025-02-02,52,45,15,399.41,5991.12,20,In-Store
66042,2025-02-02,14,22,6,328.11,1968.65,15,In-Store
66043,2025-02-02,85,51,1,397.19,397.19,5,In-Store
66044,2025-02-02,24,6,1,309.79,309.79,0,B2B
66045,2025-02-02,32,3,11,115.44,1269.84,0,B2B
66046,2025-02-02,23,42,11,138.18,1519.98,0,In-Store
66047,2025-02-02,61,69,18,267.41,4813.34,20,In-Store
66048,2025-02-02,55,58,35,397.94,13927.9,0,In-Store
66049,2025-02-02,115,14,3,188.91,566.73,10,In-Store
66050,2025-02-02,101,21,15,394.07,5910.98,10,In-Store
66051,2025-02-02,40,72,6,40.07,240.43,5,Online
66052,2025-02-02,48,57,15,354.87,5323.09,5,In-Store
66053,2025-02-02,96,52,20,185.66,3713.28,20,Online
66054,2025-02-02,27,43,15,154.67,2320.11,10,In-Store
66055,2025-02-02,95,72,1,42.18,42.18,0,In-Store
66056,2025-02-02,18,3,26,115.44,3001.44,0,In-Store
66057,2025-02-02,69,53,6,281.88,1691.28,0,In-Store
66058,2025-02-02,39,75,10,365.37,3653.73,10,In-Store
66059,2025-02-02,77,77,6,282.66,1695.98,10,Online
66060,2025-02-02,62,2,1,222.52,222.52,0,In-Store
66061,2025-02-02,114,42,11,138.18,1519.98,0,Online
66062,2025-02-02,26,55,1,111.82,111.82,20,In-Store
66063,2025-02-02,42,41,15,428.64,6429.6,0,Online
66064,2025-02-02,83,2,11,211.39,2325.33,5,Online
66065,2025-02-02,73,39,1,124.5,124.5,0,In-Store
66066,2025-02-02,35,16,20,498.72,9974.4,0,In-Store
66067,2025-02-02,31,18,6,273.97,1643.82,0,Online
66068,2025-02-02,84,44,14,82.82,1159.48,0,B2B
66069,2025-02-02,119,4,2,408.53,817.06,0,In-Store
66070,2025-02-02,47,30,16,122.94,1966.98,20,Online
66071,2025-02-02,103,31,13,337.13,4382.65,15,Online
66072,2025-02-02,12,20,18,21.56,388.08,0,In-Store
66073,2025-02-03,89,1,13,129.21,1679.71,15,B2B
66074,2025-02-03,10,66,7,263.42,1843.94,0,In-Store
66075,2025-02-03,43,76,4,84.0,336.0,0,Online
66076,2025-02-03,85,2,2,222.52,445.04,0,In-Store
66077,2025-02-03,54,75,7,405.97,2841.79,0,B2B
66078,2025-02-03,41,51,15,376.28,5644.22,10,In-Store
66079,2025-02-03,21,26,4,410.46,1641.83,15,In-Store
66080,2025-02-03,103,76,5,79.8,399.0,5,In-Store
66081,2025-02-03,31,52,17,232.08,3945.36,0,Online
66082,2025-02-03,92,10,9,140.74,1266.68,5,In-Store
66083,2025-02-03,32,1,1,144.41,144.41,5,In-Store
66084,2025-02-03,54,48,11,412.21,4534.31,0,In-Store
66085,2025-02-03,113,78,8,433.52,3468.16,0,In-Store
66086,2025-02-03,20,33,5,369.54,1847.7,0,In-Store
66087,2025-02-03,77,49,6,357.54,2145.25,5,In-Store
66088,2025-02-03,12,42,14,138.18,1934.52,0,In-Store
66089,2025-02-03,57,41,6,428.64,2571.84,0,In-Store
66090,2025-02-03,1,34,3,69.83,209.5,20,In-Store
66091,2025-02-03,41,80,6,147.44,884.65,15,Online
66092,2025-02-03,4,4,13,367.68,4779.8,10,In-Store
66093,2025-02-03,107,60,19,211.26,4013.94,0,In-Store
66094,2025-02-03,78,7,5,284.98,1424.9,0,In-Store
66095,2025-02-03,90,30,19,122.94,2335.78,20,In-Store
66096,2025-02-03,95,7,7,242.23,1695.63,15,B2B
66097,2025-02-03,29,10,4,148.15,592.6,0,In-Store
66098,2025-02-03,35,20,5,19.4,97.02,10,Online
66099,2025-02-03,39,55,7,125.79,880.55,10,In-Store
66100,2025-02-03,2,60,28,200.7,5619.52,5,In-Store
66101,2025-02-03,113,46,5,397.77,1988.83,15,Online
66102,2025-02-03,31,53,3,225.5,676.51,20,In-Store
66103,2025-02-03,109,47,23,336.16,7731.68,20,B2B
66104,2025-02-03,9,29,7,274.49,1921.43,15,In-Store
66105,2025-02-03,80,29,2,322.93,645.86,0,Online
66106,2025-02-03,93,16,9,498.72,4488.48,0,In-Store
66107,2025-02-03,91,73,3,296.32,888.96,0,In-Store
66108,2025-02-03,32,21,15,437.85,6567.75,0,In-Store
66109,2025-02-03,113,74,1,350.06,350.06,0,In-Store
66110,2025-02-03,111,2,1,178.02,178.02,20,In-Store
66111,2025-02-03,53,45,5,424.37,2121.86,15,In-Store
66112,2025-02-03,109,36,35,253.11,8858.85,0,In-Store
66113,2025-02-03,43,41,10,428.64,4286.4,0,B2B
66114,2025-02-03,36,63,17,357.74,6081.6,10,Online
66115,2025-02-03,57,44,10,78.68,786.79,5,In-Store
66116,2025-02-03,52,13,18,51.77,931.86,0,In-Store
66117,2025-02-03,44,40,9,300.41,2703.69,0,Online
66118,2025-02-03,120,63,7,397.49,2782.43,0,In-Store
66119,2025-02-03,22,12,16,175.66,2810.56,0,In-Store
66120,2025-02-03,36,64,5,142.27,711.35,0,Online
66121,2025-02-03,81,64,9,142.27,1280.43,0,In-Store
66122,2025-02-03,86,19,22,380.42,8369.24,0,B2B
66123,2025-02-03,107,17,6,82.27,493.63,15,B2B
66124,2025-02-03,105,33,29,295.63,8573.33,20,B2B
66125,2025-02-03,44,36,9,253.11,2277.99,0,In-Store
66126,2025-02-03,79,36,10,227.8,2277.99,10,In-Store
66127,2025-02-03,77,37,1,394.36,394.36,20,In-Store
66128,2025-02-03,9,30,2,153.67,307.34,0,B2B
66129,2025-02-03,113,51,8,418.09,3344.72,0,In-Store
66130,2025-02-03,106,13,8,46.59,372.74,10,In-Store
66131,2025-02-03,25,49,5,301.09,1505.44,20,Online
66132,2025-02-03,65,37,2,492.95,985.9,0,Online
66133,2025-02-03,117,80,6,147.44,884.65,15,In-Store
66134,2025-02-03,73,50,6,324.43,1946.58,0,Online
66135,2025-02-03,85,23,3,254.53,763.59,0,In-Store
66136,2025-02-03,86,39,13,112.05,1456.65,10,In-Store
66137,2025-02-03,24,73,7,266.69,1866.82,10,In-Store
66138,2025-02-03,29,70,3,81.16,243.48,20,B2B
66139,2025-02-03,118,63,19,397.49,7552.31,0,In-Store
66140,2025-02-03,56,35,3,44.28,132.84,0,Online
66141,2025-02-03,21,73,1,296.32,296.32,0,In-Store
66142,2025-02-03,96,73,5,281.5,1407.52,5,B2B
66143,2025-02-03,32,18,7,273.97,1917.79,0,B2B
66144,2025-02-03,113,4,11,326.82,3595.06,20,In-Store
66145,2025-02-03,24,15,8,289.46,2315.68,0,In-Store
66146,2025-02-03,59,68,15,214.92,3223.8,0,In-Store
66147,2025-02-03,39,70,16,91.31,1460.88,10,B2B
66148,2025-02-03,12,26,11,482.89,5311.79,0,In-Store
66149,2025-02-03,7,35,13,42.07,546.86,5,In-Store
66150,2025-02-03,47,10,11,148.15,1629.65,0,In-Store
66151,2025-02-03,97,12,16,158.09,2529.5,10,In-Store
66152,2025-02-03,23,11,15,130.63,1959.52,5,In-Store
66153,2025-02-03,55,76,12,84.0,1008.0,0,Online
66154,2025-02-03,62,73,5,281.5,1407.52,5,In-Store
66155,2025-02-03,35,55,18,139.77,2515.86,0,Online
66156,2025-02-03,92,39,12,105.83,1269.9,15,B2B
66157,2025-02-03,93,9,6,130.42,782.49,15,In-Store
66158,2025-02-03,7,63,2,337.87,675.73,15,In-Store
66159,2025-02-03,4,1,6,152.01,912.06,0,In-Store
66160,2025-02-03,31,42,4,131.27,525.08,5,In-Store
66161,2025-02-03,67,44,25,78.68,1966.97,5,B2B
66162,2025-02-03,78,27,7,331.94,2323.58,0,B2B
66163,2025-02-03,106,42,13,117.45,1526.89,15,In-Store
66164,2025-02-03,9,2,3,222.52,667.56,0,In-Store
66165,2025-02-03,23,78,25,390.17,9754.2,10,B2B
66166,2025-02-03,107,62,19,253.88,4823.68,15,In-Store
66167,2025-02-03,25,59,8,187.84,1502.72,0,In-Store
66168,2025-02-03,99,59,12,187.84,2254.08,0,In-Store
66169,2025-02-03,88,32,15,217.33,3259.95,0,In-Store
66170,2025-02-03,93,52,3,208.87,626.62,10,In-Store
66171,2025-02-03,19,70,7,86.23,603.63,15,In-Store
66172,2025-02-03,25,66,11,210.74,2318.1,20,Online
66173,2025-02-03,70,42,6,124.36,746.17,10,In-Store
66174,2025-02-03,46,42,3,117.45,352.36,15,In-Store
66175,2025-02-03,93,79,31,320.84,9946.04,0,In-Store
66176,2025-02-03,88,27,14,282.15,3950.09,15,B2B
66177,2025-02-03,44,40,5,300.41,1502.05,0,B2B
66178,2025-02-03,110,29,9,290.64,2615.73,10,In-Store
66179,2025-02-03,85,63,4,337.87,1351.47,15,B2B
66180,2025-02-03,82,73,1,266.69,266.69,10,B2B
66181,2025-02-03,38,48,13,350.38,4554.92,15,In-Store
66182,2025-02-03,93,35,19,44.28,841.32,0,In-Store
66183,2025-02-03,16,45,10,499.26,4992.6,0,Online
66184,2025-02-03,92,16,1,498.72,498.72,0,In-Store
66185,2025-02-03,110,70,7,101.45,710.15,0,In-Store
66186,2025-02-03,38,78,1,433.52,433.52,0,In-Store
66187,2025-02-03,4,60,2,179.57,359.14,15,In-Store
66188,2025-02-03,82,78,17,411.84,7001.35,5,Online
66189,2025-02-03,119,36,5,202.49,1012.44,20,Online
66190,2025-02-03,65,54,2,159.56,319.12,5,In-Store
66191,2025-02-03,52,30,6,145.99,875.92,5,In-Store
66192,2025-02-03,1,20,5,21.56,107.8,0,In-Store
66193,2025-02-03,48,72,7,42.18,295.26,0,B2B
66194,2025-02-03,24,17,1,77.43,77.43,20,B2B
66195,2025-02-03,100,67,6,221.81,1330.86,0,In-Store
66196,2025-02-03,49,31,11,317.3,3490.26,20,Online
66197,2025-02-03,59,37,1,394.36,394.36,20,B2B
66198,2025-02-03,107,25,15,81.63,1224.45,0,In-Store
66199,2025-02-03,116,50,12,324.43,3893.16,0,B2B
66200,2025-02-03,107,46,26,467.96,12166.96,0,In-Store
66201,2025-02-03,91,5,11,111.02,1221.16,10,B2B
66202,2025-02-03,5,12,7,175.66,1229.62,0,Online
66203,2025-02-03,67,13,12,51.77,621.24,0,In-Store
66204,2025-02-03,57,9,12,153.43,1841.16,0,In-Store
66205,2025-02-03,22,75,6,324.78,1948.66,20,In-Store
66206,2025-02-03,26,18,1,232.87,232.87,15,In-Store
66207,2025-02-03,70,3,1,98.12,98.12,15,B2B
66208,2025-02-03,10,41,2,364.34,728.69,15,Online
66209,2025-02-03,14,70,3,101.45,304.35,0,In-Store
66210,2025-02-03,33,72,9,40.07,360.64,5,In-Store
66211,2025-02-03,70,38,4,455.53,1822.14,5,In-Store
66212,2025-02-03,100,73,19,296.32,5630.08,0,In-Store
66213,2025-02-03,3,52,6,232.08,1392.48,0,In-Store
66214,2025-02-03,6,30,8,153.67,1229.36,0,In-Store
66215,2025-02-03,116,40,15,300.41,4506.15,0,In-Store
66216,2025-02-03,108,28,14,173.17,2424.32,5,In-Store
66217,2025-02-03,99,25,5,81.63,408.15,0,In-Store
66218,2025-02-03,21,79,1,320.84,320.84,0,In-Store
66219,2025-02-03,29,46,10,444.56,4445.62,5,B2B
66220,2025-02-03,43,5,12,111.02,1332.18,10,Online
66221,2025-02-03,49,4,17,408.53,6945.01,0,In-Store
66222,2025-02-03,100,24,1,441.44,441.44,0,In-Store
66223,2025-02-03,20,6,8,309.79,2478.32,0,In-Store
66224,2025-02-03,117,57,19,373.55,7097.45,0,In-Store
66225,2025-02-03,64,3,4,115.44,461.76,0,In-Store
66226,2025-02-03,61,48,12,412.21,4946.52,0,In-Store
66227,2025-02-03,70,6,3,278.81,836.43,10,B2B
66228,2025-02-03,57,70,5,91.31,456.53,10,In-Store
66229,2025-02-03,70,24,11,419.37,4613.05,5,Online
66230,2025-02-03,18,24,8,397.3,3178.37,10,Online
66231,2025-02-03,30,8,3,50.72,152.16,5,In-Store
66232,2025-02-03,14,22,14,386.01,5404.14,0,In-Store
66233,2025-02-03,32,66,8,250.25,2001.99,5,In-Store
66234,2025-02-03,54,7,7,284.98,1994.86,0,Online
66235,2025-02-03,112,59,1,150.27,150.27,20,In-Store
66236,2025-02-03,15,55,3,139.77,419.31,0,In-Store
66237,2025-02-03,52,5,14,98.68,1381.52,20,In-Store
66238,2025-02-03,120,58,10,397.94,3979.4,0,B2B
66239,2025-02-03,23,2,1,222.52,222.52,0,In-Store
66240,2025-02-03,114,19,7,380.42,2662.94,0,In-Store
66241,2025-02-03,96,80,12,156.11,1873.37,10,In-Store
66242,2025-02-03,117,28,29,154.94,4493.2,15,In-Store
66243,2025-02-03,86,32,1,217.33,217.33,0,In-Store
66244,2025-02-03,80,23,18,254.53,4581.54,0,B2B
66245,2025-02-03,18,21,4,415.96,1663.83,5,Online
66246,2025-02-03,89,12,21,166.88,3504.42,5,In-Store
66247,2025-02-03,52,1,4,152.01,608.04,0,Online
66248,2025-02-03,37,71,22,371.56,8174.23,10,In-Store
66249,2025-02-03,4,46,12,397.77,4773.19,15,In-Store
66250,2025-02-03,120,21,3,437.85,1313.55,0,B2B
66251,2025-02-03,29,22,11,386.01,4246.11,0,B2B
66252,2025-02-03,102,62,14,298.68,4181.52,0,In-Store
66253,2025-02-03,58,44,5,82.82,414.1,0,In-Store
66254,2025-02-03,51,71,1,412.84,412.84,0,B2B
66255,2025-02-03,80,65,6,53.59,321.54,0,In-Store
66256,2025-02-03,119,75,22,385.67,8484.77,5,Online
66257,2025-02-03,45,36,3,240.45,721.36,5,In-Store
66258,2025-02-03,27,21,10,437.85,4378.5,0,In-Store
66259,2025-02-03,14,46,19,467.96,8891.24,0,Online
66260,2025-02-03,114,67,5,199.63,998.15,10,B2B
66261,2025-02-03,101,35,18,44.28,797.04,0,Online
66262,2025-02-03,84,55,7,118.8,831.63,15,In-Store
66263,2025-02-03,42,62,29,253.88,7362.46,15,In-Store
66264,2025-02-03,120,12,25,175.66,4391.5,0,In-Store
66265,2025-02-03,73,49,6,376.36,2258.16,0,In-Store
66266,2025-02-04,109,44,19,66.26,1258.86,20,In-Store
66267,2025-02-04,64,57,20,373.55,7471.0,0,In-Store
66268,2025-02-04,52,33,3,351.06,1053.19,5,B2B
66269,2025-02-04,84,34,20,87.29,1745.8,0,B2B
66270,2025-02-04,105,11,3,137.51,412.53,0,In-Store
66271,2025-02-04,109,21,27,394.07,10639.76,10,In-Store
66272,2025-02-04,11,58,4,397.94,1591.76,0,Online
66273,2025-02-04,11,1,6,152.01,912.06,0,B2B
66274,2025-02-04,113,44,1,74.54,74.54,10,In-Store
66275,2025-02-04,85,2,7,222.52,1557.64,0,B2B
66276,2025-02-04,120,72,17,40.07,681.21,5,Online
66277,2025-02-04,11,40,1,300.41,300.41,0,Online
66278,2025-02-04,30,78,9,433.52,3901.68,0,In-Store
66279,2025-02-04,21,66,10,250.25,2502.49,5,Online
66280,2025-02-04,107,80,19,173.46,3295.74,0,Online
66281,2025-02-04,27,38,9,479.51,4315.59,0,B2B
66282,2025-02-04,72,80,4,138.77,555.07,20,In-Store
66283,2025-02-04,109,62,2,283.75,567.49,5,Online
66284,2025-02-04,40,23,8,254.53,2036.24,0,Online
66285,2025-02-04,96,39,11,99.6,1095.6,20,In-Store
66286,2025-02-04,13,14,10,209.9,2099.0,0,In-Store
66287,2025-02-04,44,43,10,171.86,1718.6,0,Online
66288,2025-02-04,61,23,5,254.53,1272.65,0,In-Store
66289,2025-02-04,87,39,8,105.83,846.6,15,In-Store
66290,2025-02-04,60,55,5,125.79,628.97,10,In-Store
66291,2025-02-04,97,76,18,84.0,1512.0,0,In-Store
66292,2025-02-04,65,45,10,499.26,4992.6,0,In-Store
66293,2025-02-04,100,58,17,318.35,5411.98,20,In-Store
66294,2025-02-04,52,38,10,479.51,4795.1,0,In-Store
66295,2025-02-04,49,74,3,350.06,1050.18,0,B2B
66296,2025-02-04,34,52,26,232.08,6034.08,0,In-Store
66297,2025-02-04,1,51,18,418.09,7525.62,0,Online
66298,2025-02-04,7,51,15,355.38,5330.65,15,Online
66299,2025-02-04,28,75,8,405.97,3247.76,0,In-Store
66300,2025-02-04,87,14,17,209.9,3568.3,0,In-Store
66301,2025-02-04,71,50,12,308.21,3698.5,5,B2B
66302,2025-02-04,94,80,17,138.77,2359.06,20,In-Store
66303,2025-02-04,3,73,2,296.32,592.64,0,Online
66304,2025-02-04,94,2,6,222.52,1335.12,0,Online
